朝代,姓名,姓名-简体,登科年份,登科年号,登科年号年份,登科年龄,科考成绩
清,余潮,余潮,1748,乾隆,13,,第3甲第135名
清,余芳,余芳,1748,乾隆,13,,第3甲第97名
清,鍾和梅,钟和梅,1748,乾隆,13,,第2甲第7名
清,錢為光,钱为光,1748,乾隆,13,,第3甲第20名
清,饒謙,饶谦,1748,乾隆,13,,第3甲第90名
清,饒有亮,饶有亮,1748,乾隆,13,,第3甲第177名
清,鈕思恪,钮思恪,1748,乾隆,13,,第3甲第39名
清,鄭宗孔,郑宗孔,1748,乾隆,13,,第3甲第25名
清,鄭學孔,郑学孔,1748,乾隆,13,,第3甲第121名
清,鄭忬,郑忬,1748,乾隆,13,,第2甲第8名
清,舒毓椿,舒毓椿,1748,乾隆,13,,第3甲第43名
清,党新綬,党新绶,1748,乾隆,13,,第3甲第119名
清,唐文運,唐文运,1748,乾隆,13,,第3甲第104名
清,高遴,高遴,1748,乾隆,13,,第3甲第18名
清,高觀鯉,高观鲤,1748,乾隆,13,,第2甲第25名
清,高曠,高旷,1748,乾隆,13,,第3甲第124名
清,卞欒,卞栾,1748,乾隆,13,,第3甲第8名
清,卞岳,卞岳,1748,乾隆,13,,第3甲第66名
清,康慶雲,康庆云,1748,乾隆,13,,第3甲第46名
清,干從濂,干从濂,1748,乾隆,13,,
清,傅靖,傅靖,1748,乾隆,13,,
清,饒謙,饶谦,1748,乾隆,13,,三甲第九十名進士
清,侯抒憤,侯抒愤,1747,乾隆,12,,第3甲第139名
清,張馨,张馨,1745,乾隆,10,,
清,李因培,李因培,1745,乾隆,10,,
清,錢維城,钱维城,1745,乾隆,10,,一甲一名
清,王際華,王际华,1745,乾隆,10,,一甲三名
清,姚成烈,姚成烈,1745,乾隆,10,,
清,閔鶚元,闵鹗元,1745,乾隆,10,,三甲七名
清,西魯特夢麟,西鲁特梦麟,1745,乾隆,10,,
清,謝溶生,谢溶生,1745,乾隆,10,,
清,富察富躬,富察富躬,1745,乾隆,10,,
清,李友棠,李友棠,1745,乾隆,10,,
清,蔣元益,蒋元益,1745,乾隆,10,,
清,張拜賡,张拜赓,1745,乾隆,10,,
清,毛輝祖,毛辉祖,1745,乾隆,10,,
清,歐陽正煥,欧阳正焕,1745,乾隆,10,,
清,徐光文,徐光文,1745,乾隆,10,,
清,史貽謨,史贻谟,1745,乾隆,10,,
清,莊存與,庄存与,1745,乾隆,10,,一甲二名
清,依蘭泰,依兰泰,1745,乾隆,10,,
清,周渼,周渼,1745,乾隆,10,,
清,溫敏,温敏,1745,乾隆,10,,
清,玉麟,玉麟,1745,乾隆,10,,
清,朱若東,朱若东,1745,乾隆,10,,
清,左周,左周,1745,乾隆,10,,
清,汪憲,汪宪,1745,乾隆,10,,
清,溫如玉,温如玉,1745,乾隆,10,,
清,趙孫英,赵孙英,1745,乾隆,10,,
清,劉世寧,刘世宁,1745,乾隆,10,,第2甲第85名
清,張甄陶,张甄陶,1745,乾隆,10,,第2甲第15名
清,錢士雲,钱士云,1745,乾隆,10,,第2甲第38名
未详,戴秉瑛,戴秉瑛,1745,未详,,,三甲第109名
清,勵守謙,励守谦,1745,乾隆,10,,第2甲第23名
清,童國松,童国松,1745,乾隆,10,,第2甲第56名
清,鹿師祖,鹿师祖,1745,乾隆,10,,第2甲第83名
清,龐克嶷,庞克嶷,1745,乾隆,10,,第3甲第176名
清,廖乘時,廖乘时,1745,乾隆,10,,第3甲第191名
清,廖淮,廖淮,1745,乾隆,10,,第3甲第52名
清,齊建中,齐建中,1745,乾隆,10,,第3甲第178名
清,方天寶,方天宝,1745,乾隆,10,,第3甲第104名
清,高玉駒,高玉驹,1745,乾隆,10,,第2甲第33名
清,高登陸,高登陆,1745,乾隆,10,,第3甲第15名
清,唐光雲,唐光云,1745,乾隆,10,,第3甲第172名
清,文謨,文谟,1745,乾隆,10,,第3甲第198名
清,章愷,章恺,1745,乾隆,10,,第2甲第1名
清,許菼,许菼,1745,乾隆,10,,第2甲第49名
清,龔奏績,龚奏绩,1745,乾隆,10,,第3甲第205名
清,謝甡,谢甡,1745,乾隆,10,,第3甲第34名
清,謝昇庸,谢升庸,1745,乾隆,10,,第3甲第103名
清,謝鳳詔,谢凤诏,1745,乾隆,10,,第3甲第179名
清,郭之屏,郭之屏,1745,乾隆,10,,第3甲第89名
清,郭成峻,郭成峻,1745,乾隆,10,,第3甲第93名
清,王訓,王训,1745,乾隆,10,,第3甲第212名
清,王雲麟,王云麟,1745,乾隆,10,,第3甲第81名
清,王珩,王珩,1745,乾隆,10,,第3甲第67名
清,王紫紳,王紫绅,1745,乾隆,10,,第3甲第19名
清,王欒,王栾,1745,乾隆,10,,第3甲第140名
清,王偉任,王伟任,1745,乾隆,10,,第3甲第215名
清,王宇大,王宇大,1745,乾隆,10,,第3甲第77名
清,王必昌,王必昌,1745,乾隆,10,,第2甲第62名
清,王清棟,王清栋,1745,乾隆,10,,第2甲第81名
清,王朗,王朗,1745,乾隆,10,,第3甲第211名
清,王在璋,王在璋,1745,乾隆,10,,第3甲第153名
清,王楷,王楷,1745,乾隆,10,,第2甲第78名
清,王協和,王协和,1745,乾隆,10,,第2甲第26名
清,王善思,王善思,1745,乾隆,10,,第3甲第106名
清,王銘錫,王铭锡,1745,乾隆,10,,第3甲第59名
清,王銓衡,王铨衡,1745,乾隆,10,,第3甲第116名
清,丁文燦,丁文灿,1745,乾隆,10,,第3甲第152名
清,丁虬,丁虬,1745,乾隆,10,,第3甲第61名
清,丁時顯,丁时显,1745,乾隆,10,,第3甲第84名
清,于超,于超,1745,乾隆,10,,第3甲第203名
清,于烜,于烜,1745,乾隆,10,,第3甲第130名
清,石之珂,石之珂,1745,乾隆,10,,第3甲第24名
清,賈元鰲,贾元鳌,1745,乾隆,10,,第3甲第158名
清,張三奇,张三奇,1745,乾隆,10,,第3甲第181名
清,張維燦,张维灿,1745,乾隆,10,,第3甲第182名
清,張紹渠,张绍渠,1745,乾隆,10,,第2甲第51名
清,張賓賢,张宾贤,1745,乾隆,10,,第3甲第161名
清,張夢楊,张梦杨,1745,乾隆,10,,第3甲第72名
清,張萬青,张万青,1745,乾隆,10,,第3甲第74名
清,張若澄,张若澄,1745,乾隆,10,,第2甲第16名
清,張東,张东,1745,乾隆,10,,第3甲第156名
清,張星景,张星景,1745,乾隆,10,,第2甲第66名
清,張國寧,张国宁,1745,乾隆,10,,第3甲第40名
清,張所蘊,张所蕴,1745,乾隆,10,,第3甲第123名
清,張毓藻,张毓藻,1745,乾隆,10,,第3甲第217名
清,裴廷洛,裴廷洛,1745,乾隆,10,,第3甲第133名
清,冀文錦,冀文锦,1745,乾隆,10,,第2甲第80名
清,孫詒武,孙诒武,1745,乾隆,10,,第2甲第87名
清,孫王綸,孙王纶,1745,乾隆,10,,第2甲第70名
清,孫爾周,孙尔周,1745,乾隆,10,,第2甲第86名
清,孫仁錫,孙仁锡,1745,乾隆,10,,第3甲第165名
清,孫漢,孙汉,1745,乾隆,10,,第2甲第75名
清,孫世璋,孙世璋,1745,乾隆,10,,第3甲第137名
清,孫菼,孙菼,1745,乾隆,10,,第3甲第149名
清,孫曠,孙旷,1745,乾隆,10,,第3甲第66名
清,孫巽章,孙巽章,1745,乾隆,10,,第3甲第164名
清,伍起璧,伍起璧,1745,乾隆,10,,第3甲第151名
清,盧澍,卢澍,1745,乾隆,10,,第2甲第47名
清,孟侯富,孟侯富,1745,乾隆,10,,第3甲第138名
清,鄧材,邓材,1745,乾隆,10,,第3甲第163名
清,鄧錫禮,邓锡礼,1745,乾隆,10,,第2甲第24名
清,邵齊烈,邵齐烈,1745,乾隆,10,,第2甲第65名
清,耿賢舉,耿贤举,1745,乾隆,10,,第2甲第55名
清,何毅夫,何毅夫,1745,乾隆,10,,第3甲第45名
清,何仁,何仁,1745,乾隆,10,,第3甲第99名
清,何德新,何德新,1745,乾隆,10,,第3甲第11名
清,何又爽,何又爽,1745,乾隆,10,,第3甲第53名
清,岑天構,岑天构,1745,乾隆,10,,第3甲第135名
清,任文翌,任文翌,1745,乾隆,10,,第3甲第101名
清,任兆熙,任兆熙,1745,乾隆,10,,第2甲第42名
清,崔起茂,崔起茂,1745,乾隆,10,,第3甲第119名
清,傅詒,傅诒,1745,乾隆,10,,第3甲第107名
清,傅豫,傅豫,1745,乾隆,10,,第3甲第167名
清,儲兆豐,储兆丰,1745,乾隆,10,,第2甲第7名
清,牛宗文,牛宗文,1745,乾隆,10,,第3甲第124名
清,牛思凝,牛思凝,1745,乾隆,10,,第2甲第12名
清,朱橚,朱橚,1745,乾隆,10,,第2甲第61名
清,朱昱,朱昱,1745,乾隆,10,,第3甲第193名
清,積善,积善,1745,乾隆,10,,第2甲第64名
清,皇甫樞,皇甫枢,1745,乾隆,10,,第3甲第31名
清,魏紹,魏绍,1745,乾隆,10,,第3甲第132名
清,吳毅,吴毅,1745,乾隆,10,,第2甲第50名
清,吳一嵩,吴一嵩,1745,乾隆,10,,第3甲第49名
清,吳元會,吴元会,1745,乾隆,10,,第2甲第59名
清,吳璟侯,吴璟侯,1745,乾隆,10,,第2甲第68名
清,吳楫,吴楫,1745,乾隆,10,,第2甲第39名
清,吳檠,吴檠,1745,乾隆,10,,第2甲第11名
清,吳鎮兗,吴镇兖,1745,乾隆,10,,第3甲第85名
清,倪朝源,倪朝源,1745,乾隆,10,,第3甲第47名
清,侯賜樂,侯赐乐,1745,乾隆,10,,第3甲第50名
清,侯鈞,侯钧,1745,乾隆,10,,第2甲第84名
清,殷台傑,殷台杰,1745,乾隆,10,,第3甲第216名
清,伊靈阿,伊灵阿,1745,乾隆,10,,第3甲第185名
清,鄒瀚,邹瀚,1745,乾隆,10,,第3甲第13名
清,魯慶,鲁庆,1745,乾隆,10,,第3甲第33名
清,魯晉,鲁晋,1745,乾隆,10,,第3甲第204名
清,魯克寬,鲁克宽,1745,乾隆,10,,第3甲第125名
清,徐天球,徐天球,1745,乾隆,10,,第3甲第173名
清,徐維綱,徐维纲,1745,乾隆,10,,第3甲第177名
清,徐綱,徐纲,1745,乾隆,10,,第2甲第46名
清,徐㝯,徐㝯,1745,乾隆,10,,第3甲第1名
清,徐開厚,徐开厚,1745,乾隆,10,,第2甲第14名
清,徐錦,徐锦,1745,乾隆,10,,第2甲第20名
清,安際虞,安际虞,1745,乾隆,10,,第3甲第6名
清,宋帝簡,宋帝简,1745,乾隆,10,,第3甲第98名
清,宋弼,宋弼,1745,乾隆,10,,第2甲第27名
清,宋紀,宋纪,1745,乾隆,10,,第3甲第36名
清,宋巨源,宋巨源,1745,乾隆,10,,第2甲第28名
清,宋煥,宋焕,1745,乾隆,10,,第3甲第118名
清,江龍光,江龙光,1745,乾隆,10,,第2甲第36名
清,江璣,江玑,1745,乾隆,10,,第3甲第128名
清,江漢,江汉,1745,乾隆,10,,第3甲第94名
清,江權,江权,1745,乾隆,10,,第2甲第40名
清,汪正澤,汪正泽,1745,乾隆,10,,第2甲第79名
清,馮貞世,冯贞世,1745,乾隆,10,,第3甲第68名
清,馮渠,冯渠,1745,乾隆,10,,第3甲第213名
